2024-05-15;16:13:44.700;[106] PING;16:13:44.701;[199/88] PONG (2)
2024-05-15;16:13:44.847;[116] PING;;
2024-05-15;16:13:44.847;[116] PING;16:13:44.848;[188/95] PONG (1)
2024-05-15;16:13:45.184;[107] PING;;
2024-05-15;16:13:45.184;[107] PING;16:13:45.186;[202/89] PONG (2)
2024-05-15;16:13:46.684;[108] PING;;
2024-05-15;16:13:46.684;[108] PING;16:13:46.686;[203/90] PONG (2)
2024-05-15;16:13:47.064;[117] PING;;
2024-05-15;16:13:47.064;[117] PING;16:13:47.065;[189/96] PONG (1)
2024-05-15;16:13:47.190;[109] PING;;
2024-05-15;16:13:47.190;[109] PING;16:13:47.191;[204] keepalive
2024-05-15;16:13:48.174;[110] PING;;
2024-05-15;16:13:48.174;[110] PING;16:13:48.175;[205/91] PONG (2)
2024-05-15;16:13:49.366;[111] PING;;
2024-05-15;16:13:49.366;[111] PING;16:13:49.367;[209/92] PONG (2)
2024-05-15;16:13:49.577;[118] PING;;
2024-05-15;16:13:49.577;[118] PING;16:13:49.578;[192/98] PONG (1)
2024-05-15;16:13:50.857;[112] PING;;
2024-05-15;16:13:50.857;[112] PING;16:13:50.858;[212] keepalive
2024-05-15;16:13:50.922;[119] PING;;
2024-05-15;16:13:50.922;[119] PING;16:13:50.923;[194] keepalive
2024-05-15;16:13:51.784;[113] PING;;
2024-05-15;16:13:51.784;[113] PING;16:13:51.785;[213/93] PONG (2)
2024-05-15;16:13:53.887;[120] PING;;
2024-05-15;16:13:53.887;[120] PING;16:13:53.888;[196/99] PONG (1)
2024-05-15;16:13:54.275;[114] PING;;
2024-05-15;16:13:54.275;[114] PING;16:13:54.277;[214/94] PONG (2)
2024-05-15;16:13:54.662;[115] PING;;
2024-05-15;16:13:54.662;[115] PING;16:13:54.663;[215/95] PONG (2)
2024-05-15;16:13:55.241;[121] PING;;
2024-05-15;16:13:55.241;[121] PING;16:13:55.243;[197/100] PONG (1)
2024-05-15;16:13:57.162;[116] PING;;
2024-05-15;16:13:57.162;[116] PING;16:13:57.163;[217/96] PONG (2)
2024-05-15;16:13:57.991;[117] PING;;
2024-05-15;16:13:57.991;[117] PING;16:13:57.992;[218/97] PONG (2)
2024-05-15;16:13:58.002;[122] PING;;
2024-05-15;16:13:58.002;[122] PING;16:13:58.003;[198] keepalive
2024-05-15;16:13:58.470;[118] PING;;
2024-05-15;16:13:58.470;[118] PING;16:13:58.471;[219/98] PONG (2)
2024-05-15;16:13:58.769;[123] PING;;
2024-05-15;16:13:58.769;[123] PING;16:13:58.770;[200/101] PONG (1)
2024-05-15;16:14:00.372;[119] PING;;
2024-05-15;16:14:00.372;[119] PING;16:14:00.374;[221] keepalive
2024-05-15;16:14:01.532;[120] PING;;
2024-05-15;16:14:01.532;[120] PING;16:14:01.533;[223/99] PONG (2)
2024-05-15;16:14:01.574;[124] PING;;
2024-05-15;16:14:01.574;[124] PING;16:14:01.575;[201/102] PONG (1)
2024-05-15;16:14:02.548;[125] PING;;
2024-05-15;16:14:02.548;[125] PING;16:14:02.549;[204] keepalive
2024-05-15;16:14:03.210;[121] PING;;
2024-05-15;16:14:03.210;[121] PING;16:14:03.211;[225/100] PONG (2)
2024-05-15;16:14:04.134;[126] PING;;
2024-05-15;16:14:04.134;[126] PING;16:14:04.135;[206/103] PONG (1)
2024-05-15;16:14:04.870;[127] PING;;
2024-05-15;16:14:04.870;[127] PING;16:14:04.871;[207/104] PONG (1)
2024-05-15;16:14:05.737;[122] PING;;
2024-05-15;16:14:05.737;[122] PING;16:14:05.738;[227] keepalive
2024-05-15;16:14:06.466;[128] PING;;
2024-05-15;16:14:06.466;[128] PING;16:14:06.467;[208/105] PONG (1)
2024-05-15;16:14:07.183;[123] PING;;
2024-05-15;16:14:07.183;[123] PING;16:14:07.184;[229/101] PONG (2)
2024-05-15;16:14:09.352;[124] PING;;
2024-05-15;16:14:09.352;[124] PING;16:14:09.355;[231/102] PONG (2)
2024-05-15;16:14:09.427;[129] PING;;
2024-05-15;16:14:09.427;[129] PING;16:14:09.429;[210/106] PONG (1)
2024-05-15;16:14:09.963;[130] PING;;
2024-05-15;16:14:09.963;[130] PING;16:14:09.965;[211/107] PONG (1)
2024-05-15;16:14:10.787;[131] PING;;
2024-05-15;16:14:10.787;[131] PING;16:14:10.788;[212] keepalive
2024-05-15;16:14:12.181;[125] PING;;
2024-05-15;16:14:12.181;[125] PING;16:14:12.183;[232/103] PONG (2)
2024-05-15;16:14:13.020;[126] PING;;
2024-05-15;16:14:13.020;[126] PING;16:14:13.022;[234/104] PONG (2)
2024-05-15;16:14:13.364;[132] PING;;
2024-05-15;16:14:13.364;[132] PING;16:14:13.365;[216/108] PONG (1)
2024-05-15;16:14:14.471;[127] PING;;
2024-05-15;16:14:14.471;[127] PING;16:14:14.472;[235/105] PONG (2)
2024-05-15;16:14:15.359;[128] PING;;
2024-05-15;16:14:15.359;[128] PING;16:14:15.360;[236] keepalive
2024-05-15;16:14:15.753;[133] PING;;
2024-05-15;16:14:15.753;[133] PING;16:14:15.754;[220/109] PONG (1)
2024-05-15;16:14:16.560;[134] PING;;
2024-05-15;16:14:16.560;[134] PING;16:14:16.561;[221] keepalive
2024-05-15;16:14:17.544;[135] PING;;
2024-05-15;16:14:17.544;[135] PING;16:14:17.546;[222/110] PONG (1)
2024-05-15;16:14:18.299;[129] PING;;
2024-05-15;16:14:18.299;[129] PING;16:14:18.301;[237/106] PONG (2)
2024-05-15;16:14:19.698;[130] PING;;
2024-05-15;16:14:19.698;[130] PING;16:14:19.700;[239/107] PONG (2)
2024-05-15;16:14:20.081;[136] PING;;
2024-05-15;16:14:20.081;[136] PING;16:14:20.082;[224/111] PONG (1)
2024-05-15;16:14:20.669;[137] PING;;
2024-05-15;16:14:20.669;[137] PING;16:14:20.670;[226/112] PONG (1)
2024-05-15;16:14:21.511;[138] PING;;
2024-05-15;16:14:21.511;[138] PING;16:14:21.513;[227] keepalive
2024-05-15;16:14:22.393;[131] PING;;
2024-05-15;16:14:22.393;[131] PING;16:14:22.394;[241/109] PONG (2)
2024-05-15;16:14:22.516;[139] PING;;
2024-05-15;16:14:22.516;[139] PING;16:14:22.518;[228/113] PONG (1)
2024-05-15;16:14:25.215;[140] PING;;
2024-05-15;16:14:25.215;[140] PING;16:14:25.216;[230/114] PONG (1)
2024-05-15;16:14:25.334;[132] PING;;
2024-05-15;16:14:25.334;[132] PING;16:14:25.335;[242/110] PONG (2)
2024-05-15;16:14:26.453;[133] PING;;
2024-05-15;16:14:26.453;[133] PING;16:14:26.454;[243] keepalive
2024-05-15;16:14:27.840;[134] PING;;
2024-05-15;16:14:27.840;[134] PING;16:14:27.841;[245/111] PONG (2)
2024-05-15;16:14:28.211;[141] PING;;
2024-05-15;16:14:28.211;[141] PING;16:14:28.213;[233/115] PONG (1)
2024-05-15;16:14:28.569;[142] PING;;
2024-05-15;16:14:28.569;[142] PING;16:14:28.570;[236] keepalive
2024-05-15;16:14:29.058;[143] PING;;
2024-05-15;16:14:29.058;[143] PING;16:14:29.059;[238/116] PONG (1)
2024-05-15;16:14:29.372;[135] PING;;
2024-05-15;16:14:29.372;[135] PING;16:14:29.373;[246/112] PONG (2)
2024-05-15;16:14:29.873;[136] PING;;
2024-05-15;16:14:29.873;[136] PING;16:14:29.874;[248/113] PONG (2)
2024-05-15;16:14:30.589;[144] PING;;
2024-05-15;16:14:30.589;[144] PING;16:14:30.591;[240/117] PONG (1)
2024-05-15;16:14:31.003;[145] PING;;
2024-05-15;16:14:31.003;[145] PING;16:14:31.004;[243] keepalive
2024-05-15;16:14:31.351;[137] PING;;
2024-05-15;16:14:31.351;[137] PING;16:14:31.352;[249] keepalive
2024-05-15;16:14:32.067;[138] PING;;
2024-05-15;16:14:32.067;[138] PING;16:14:32.069;[251/114] PONG (2)
2024-05-15;16:14:33.520;[146] PING;;
2024-05-15;16:14:33.520;[146] PING;16:14:33.522;[244/118] PONG (1)
2024-05-15;16:14:34.659;[139] PING;;
2024-05-15;16:14:34.659;[139] PING;16:14:34.660;[252/115] PONG (2)
2024-05-15;16:14:35.648;[147] PING;;
2024-05-15;16:14:35.648;[147] PING;16:14:35.649;[247/119] PONG (1)
2024-05-15;16:14:35.897;[140] PING;;
2024-05-15;16:14:35.897;[140] PING;16:14:35.898;[254/116] PONG (2)
2024-05-15;16:14:36.344;[141] PING;;
2024-05-15;16:14:36.344;[141] PING;16:14:36.345;[255/117] PONG (2)
2024-05-15;16:14:36.382;[148] PING;;
2024-05-15;16:14:36.382;[148] PING;16:14:36.383;[249] keepalive
2024-05-15;16:14:37.310;[149] PING;;
2024-05-15;16:14:37.310;[149] PING;16:14:37.311;[250/120] PONG (1)
2024-05-15;16:14:37.806;[142] PING;;
2024-05-15;16:14:37.806;[142] PING;16:14:37.807;[258/118] PONG (2)
2024-05-15;16:14:38.642;[143] PING;;
2024-05-15;16:14:38.642;[143] PING;16:14:38.643;[259] keepalive
2024-05-15;16:14:39.288;[150] PING;;
2024-05-15;16:14:39.288;[150] PING;16:14:39.289;[253/121] PONG (1)
2024-05-15;16:14:39.749;[144] PING;;
2024-05-15;16:14:39.749;[144] PING;16:14:39.750;[260/119] PONG (2)
2024-05-15;16:14:41.490;[145] PING;;
2024-05-15;16:14:41.490;[145] PING;16:14:41.491;[262/120] PONG (2)
2024-05-15;16:14:42.046;[151] PING;;
2024-05-15;16:14:42.046;[151] PING;16:14:42.047;[256/122] PONG (1)
2024-05-15;16:14:42.884;[146] PING;;
2024-05-15;16:14:42.884;[146] PING;16:14:42.886;[264/121] PONG (2)
2024-05-15;16:14:44.311;[147] PING;;
2024-05-15;16:14:44.311;[147] PING;16:14:44.312;[266] keepalive
2024-05-15;16:14:44.651;[152] PING;;
2024-05-15;16:14:44.651;[152] PING;16:14:44.653;[257/123] PONG (1)
2024-05-15;16:14:45.011;[153] PING;;
2024-05-15;16:14:45.011;[153] PING;16:14:45.012;[259] keepalive
2024-05-15;16:14:45.399;[154] PING;;
2024-05-15;16:14:45.399;[154] PING;16:14:45.401;[261/124] PONG (1)
2024-05-15;16:14:45.447;[148] PING;;
2024-05-15;16:14:45.447;[148] PING;16:14:45.448;[269/123] PONG (2)
2024-05-15;16:14:45.911;[155] PING;;
2024-05-15;16:14:45.911;[155] PING;16:14:45.912;[263/125] PONG (1)
2024-05-15;16:14:46.120;[149] PING;;
2024-05-15;16:14:46.120;[149] PING;16:14:46.121;[270/124] PONG (2)
2024-05-15;16:14:47.521;[156] PING;;
2024-05-15;16:14:47.521;[156] PING;16:14:47.523;[265/126] PONG (1)
2024-05-15;16:14:47.626;[150] PING;;
2024-05-15;16:14:47.626;[150] PING;16:14:47.627;[272] keepalive
2024-05-15;16:14:48.399;[151] PING;;
2024-05-15;16:14:48.399;[151] PING;16:14:48.400;[275/126] PONG (2)
2024-05-15;16:14:49.141;[157] PING;;
2024-05-15;16:14:49.141;[157] PING;16:14:49.142;[266] keepalive
2024-05-15;16:14:50.223;[152] PING;;
2024-05-15;16:14:50.223;[152] PING;16:14:50.225;[276] keepalive
2024-05-15;16:14:50.633;[158] PING;;
2024-05-15;16:14:50.633;[158] PING;16:14:50.635;[267/127] PONG (1)
2024-05-15;16:14:52.563;[153] PING;;
2024-05-15;16:14:52.563;[153] PING;16:14:52.565;[277/127] PONG (2)
2024-05-15;16:14:52.902;[159] PING;;
2024-05-15;16:14:52.902;[159] PING;16:14:52.904;[268/128] PONG (1)
2024-05-15;16:14:53.787;[160] PING;;
2024-05-15;16:14:53.787;[160] PING;16:14:53.788;[271/129] PONG (1)
2024-05-15;16:14:54.000;[154] PING;;
2024-05-15;16:14:54.000;[154] PING;16:14:54.002;[279/129] PONG (2)
2024-05-15;16:14:55.096;[161] PING;;
2024-05-15;16:14:55.096;[161] PING;16:14:55.097;[272] keepalive
2024-05-15;16:14:55.626;[155] PING;;
2024-05-15;16:14:55.626;[155] PING;16:14:55.627;[280] keepalive
2024-05-15;16:14:56.023;[162] PING;;
2024-05-15;16:14:56.023;[162] PING;16:14:56.024;[273/130] PONG (1)
2024-05-15;16:14:56.526;[163] PING;;
2024-05-15;16:14:56.526;[163] PING;16:14:56.527;[274/132] PONG (1)
2024-05-15;16:14:56.553;[156] PING;;
2024-05-15;16:14:56.553;[156] PING;16:14:56.554;[281/130] PONG (2)
2024-05-15;16:14:58.060;[157] PING;;
2024-05-15;16:14:58.060;[157] PING;16:14:58.061;[284/131] PONG (2)
2024-05-15;16:14:58.988;[164] PING;;
2024-05-15;16:14:58.988;[164] PING;16:14:58.989;[276] keepalive
2024-05-15;16:15:00.119;[158] PING;;
2024-05-15;16:15:00.119;[158] PING;16:15:00.120;[286] keepalive
2024-05-15;16:15:01.053;[165] PING;;
2024-05-15;16:15:01.053;[165] PING;16:15:01.054;[278/135] PONG (1)
2024-05-15;16:15:02.729;[159] PING;;
2024-05-15;16:15:02.729;[159] PING;16:15:02.729;[288/132] PONG (2)
2024-05-15;16:15:03.127;[160] PING;;
2024-05-15;16:15:03.127;[160] PING;16:15:03.128;[289/133] PONG (2)
2024-05-15;16:15:03.355;[166] PING;;
2024-05-15;16:15:03.355;[166] PING;16:15:03.357;[280] keepalive
2024-05-15;16:15:04.420;[161] PING;;
2024-05-15;16:15:04.420;[161] PING;16:15:04.421;[290/134] PONG (2)
2024-05-15;16:15:05.048;[167] PING;;
2024-05-15;16:15:05.048;[167] PING;16:15:05.049;[282/137] PONG (1)
2024-05-15;16:15:05.849;[168] PING;;
2024-05-15;16:15:05.849;[168] PING;16:15:05.850;[283/138] PONG (1)
2024-05-15;16:15:06.585;[162] PING;;
2024-05-15;16:15:06.585;[162] PING;16:15:06.586;[293] keepalive
2024-05-15;16:15:08.317;[163] PING;;
2024-05-15;16:15:08.317;[163] PING;16:15:08.318;[295/135] PONG (2)
2024-05-15;16:15:08.780;[169] PING;;
2024-05-15;16:15:08.780;[169] PING;16:15:08.781;[285/139] PONG (1)
2024-05-15;16:15:10.833;[164] PING;;
2024-05-15;16:15:10.833;[164] PING;16:15:10.834;[297/136] PONG (2)
2024-05-15;16:15:11.670;[170] PING;;
2024-05-15;16:15:11.670;[170] PING;16:15:11.671;[286] keepalive
2024-05-15;16:15:12.450;[171] PING;;
2024-05-15;16:15:12.450;[171] PING;16:15:12.451;[287/140] PONG (1)
2024-05-15;16:15:12.760;[172] PING;;
2024-05-15;16:15:12.760;[172] PING;16:15:12.762;[291/141] PONG (1)
2024-05-15;16:15:12.923;[165] PING;;
2024-05-15;16:15:12.923;[165] PING;16:15:12.924;[299/137] PONG (2)
2024-05-15;16:15:13.614;[173] PING;;
2024-05-15;16:15:13.614;[173] PING;16:15:13.615;[292/142] PONG (1)
2024-05-15;16:15:14.980;[166] PING;;
2024-05-15;16:15:14.980;[166] PING;16:15:14.981;[300/138] PONG (2)
2024-05-15;16:15:16.528;[174] PING;;
2024-05-15;16:15:16.528;[174] PING;16:15:16.530;[293] keepalive
2024-05-15;16:15:17.928;[167] PING;;
2024-05-15;16:15:17.928;[167] PING;16:15:17.929;[302] keepalive
2024-05-15;16:15:19.370;[175] PING;;
2024-05-15;16:15:19.370;[175] PING;16:15:19.372;[294/143] PONG (1)
2024-05-15;16:15:19.947;[168] PING;;
2024-05-15;16:15:19.947;[168] PING;16:15:19.948;[305/141] PONG (2)
2024-05-15;16:15:20.541;[176] PING;;
2024-05-15;16:15:20.541;[176] PING;16:15:20.543;[296/144] PONG (1)
2024-05-15;16:15:21.364;[177] PING;;
2024-05-15;16:15:21.364;[177] PING;16:15:21.366;[298/145] PONG (1)
2024-05-15;16:15:22.735;[169] PING;;
2024-05-15;16:15:22.735;[169] PING;16:15:22.736;[306/142] PONG (2)
2024-05-15;16:15:23.952;[178] PING;;
2024-05-15;16:15:23.952;[178] PING;16:15:23.953;[301/146] PONG (1)
2024-05-15;16:15:24.169;[170] PING;;
2024-05-15;16:15:24.169;[170] PING;16:15:24.170;[307] keepalive
2024-05-15;16:15:26.485;[171] PING;;
2024-05-15;16:15:26.485;[171] PING;16:15:26.487;[309/144] PONG (2)
2024-05-15;16:15:26.705;[179] PING;;
2024-05-15;16:15:26.705;[179] PING;16:15:26.706;[302] keepalive
2024-05-15;16:15:27.211;[172] PING;;
2024-05-15;16:15:27.211;[172] PING;16:15:27.212;[311/146] PONG (2)
2024-05-15;16:15:27.661;[173] PING;;
2024-05-15;16:15:27.661;[173] PING;16:15:27.662;[312/147] PONG (2)
2024-05-15;16:15:28.426;[174] PING;;
2024-05-15;16:15:28.426;[174] PING;16:15:28.427;[313] keepalive
2024-05-15;16:15:29.429;[180] PING;;
2024-05-15;16:15:29.429;[180] PING;16:15:29.431;[303/147] PONG (1)
2024-05-15;16:15:30.983;[175] PING;;
2024-05-15;16:15:30.983;[175] PING;16:15:30.985;[316/149] PONG (2)
2024-05-15;16:15:31.682;[181] PING;;
2024-05-15;16:15:31.682;[181] PING;16:15:31.684;[304/148] PONG (1)
2024-05-15;16:15:33.397;[176] PING;;
2024-05-15;16:15:33.397;[176] PING;16:15:33.399;[320] keepalive
2024-05-15;16:15:33.706;[182] PING;;
2024-05-15;16:15:33.706;[182] PING;16:15:33.707;[307] keepalive
2024-05-15;16:15:34.736;[177] PING;;
2024-05-15;16:15:34.736;[177] PING;16:15:34.737;[321/152] PONG (2)
2024-05-15;16:15:35.337;[183] PING;;
2024-05-15;16:15:35.337;[183] PING;16:15:35.340;[308/150] PONG (1)
2024-05-15;16:15:37.411;[184] PING;;
2024-05-15;16:15:37.411;[184] PING;16:15:37.412;[310/151] PONG (1)
2024-05-15;16:15:37.450;[178] PING;;
2024-05-15;16:15:37.450;[178] PING;16:15:37.451;[323/153] PONG (2)
2024-05-15;16:15:39.253;[179] PING;;
2024-05-15;16:15:39.253;[179] PING;16:15:39.253;[325] keepalive
2024-05-15;16:15:39.616;[180] PING;;
2024-05-15;16:15:39.616;[180] PING;16:15:39.617;[326/154] PONG (2)
2024-05-15;16:15:39.804;[185] PING;;
2024-05-15;16:15:39.804;[185] PING;16:15:39.805;[313] keepalive
2024-05-15;16:15:40.796;[181] PING;;
2024-05-15;16:15:40.796;[181] PING;16:15:40.797;[328/155] PONG (2)
2024-05-15;16:15:41.421;[186] PING;;
2024-05-15;16:15:41.421;[186] PING;16:15:41.422;[314/152] PONG (1)
2024-05-15;16:15:43.175;[187] PING;;
2024-05-15;16:15:43.175;[187] PING;16:15:43.176;[315/153] PONG (1)
2024-05-15;16:15:43.686;[182] PING;;
2024-05-15;16:15:43.686;[182] PING;16:15:43.688;[330/156] PONG (2)
2024-05-15;16:15:44.998;[188] PING;;
2024-05-15;16:15:44.998;[188] PING;16:15:44.999;[317/154] PONG (1)
2024-05-15;16:15:45.274;[183] PING;;
2024-05-15;16:15:45.274;[183] PING;16:15:45.275;[332/157] PONG (2)
2024-05-15;16:15:47.478;[189] PING;;
2024-05-15;16:15:47.478;[189] PING;16:15:47.479;[318/155] PONG (1)
2024-05-15;16:15:48.169;[184] PING;;
2024-05-15;16:15:48.169;[184] PING;16:15:48.170;[333] keepalive
2024-05-15;16:15:48.896;[190] PING;;
2024-05-15;16:15:48.896;[190] PING;16:15:48.897;[319/157] PONG (1)
